max_stocks,max_sector_weight,max_stock_weight,window_start,window_end,backtest_id,strategy_total_return,strategy_cagr,strategy_annualized_vol,strategy_sharpe,strategy_max_drawdown,strategy_pct_positive_months
25,0.25,0.15,2020-01-01,2022-01-01,251,0.4115422069394754,0.1961319258854326,0.24121141555831788,0.8658732383492397,-0.32829129339492635,0.6956521739130435
25,0.25,0.25,2020-01-01,2022-01-01,252,0.47816784266730616,0.2251418091602615,0.23659603382818428,0.9794503900452708,-0.31749499094641365,0.7391304347826086
25,0.4,0.1,2020-01-01,2022-01-01,253,0.43113155093145483,0.20472846413278978,0.23757285541697326,0.9053186332177257,-0.3158885324469196,0.6956521739130435
25,0.4,0.15,2020-01-01,2022-01-01,254,0.4115422069394754,0.1961319258854326,0.24121141555831788,0.8658732383492397,-0.32829129339492635,0.6956521739130435
25,0.4,0.25,2020-01-01,2022-01-01,255,0.47816784266730616,0.2251418091602615,0.23659603382818428,0.9794503900452708,-0.31749499094641365,0.7391304347826086
25,0.6,0.1,2020-01-01,2022-01-01,256,0.43113155093145483,0.20472846413278978,0.23757285541697326,0.9053186332177257,-0.3158885324469196,0.6956521739130435
25,0.6,0.15,2020-01-01,2022-01-01,257,0.4115422069394754,0.1961319258854326,0.24121141555831788,0.8658732383492397,-0.32829129339492635,0.6956521739130435
25,0.6,0.25,2020-01-01,2022-01-01,258,0.47816784266730616,0.2251418091602615,0.23659603382818428,0.9794503900452708,-0.31749499094641365,0.7391304347826086
10,0.25,0.1,2022-01-01,2024-01-01,259,0.16404907579171613,0.08265781230357505,0.14342390819601275,0.6266496218184774,-0.14331563505018652,0.5217391304347826
10,0.25,0.15,2022-01-01,2024-01-01,260,0.2048334169488224,0.10232684542576864,0.14277676380509216,0.7552413730392674,-0.13884815934412753,0.5217391304347826
10,0.25,0.25,2022-01-01,2024-01-01,261,0.17840009584327365,0.08961581472921498,0.14646328547437423,0.6604982946736355,-0.13783899692263124,0.4782608695652174
10,0.4,0.1,2022-01-01,2024-01-01,262,0.04660961179021195,0.024103564889992546,0.15044437435903993,0.2339505100726723,-0.18838097717806512,0.43478260869565216
10,0.4,0.15,2022-01-01,2024-01-01,263,0.09574787980022181,0.0489664038522446,0.1514139164966882,0.39219774687922593,-0.1791317034366231,0.391304347826087
10,0.4,0.25,2022-01-01,2024-01-01,264,0.015660657408224088,0.008157370089653115,0.1541347384117481,0.12997475750654,-0.18103761846741262,0.391304347826087
10,0.6,0.1,2022-01-01,2024-01-01,265,-0.013290950758493403,-0.006970976406418639,0.1522257737486501,0.030201602330695625,-0.19284147294811727,0.43478260869565216
10,0.6,0.15,2022-01-01,2024-01-01,266,0.02735607255418193,0.014210232035068326,0.15349099258123602,0.16904208512160634,-0.1824286926647719,0.391304347826087
10,0.6,0.25,2022-01-01,2024-01-01,267,-0.019213994143086888,-0.010091982707696179,0.15616909261272693,0.013133114694355253,-0.17830556665677666,0.43478260869565216
15,0.25,0.1,2022-01-01,2024-01-01,268,0.12722459797078556,0.06461403993274195,0.14484372939162435,0.5056295032952923,-0.1431415997277905,0.391304347826087
15,0.25,0.15,2022-01-01,2024-01-01,269,0.194712502059748,0.09747586174481748,0.1446819115208071,0.7166385297637494,-0.13325583148086662,0.4782608695652174
15,0.25,0.25,2022-01-01,2024-01-01,270,0.11676565346301726,0.05943811633171969,0.14966932786452955,0.4614647329870778,-0.14717108664619238,0.391304347826087
15,0.4,0.1,2022-01-01,2024-01-01,271,-0.013290950758493403,-0.006970976406418639,0.1522257737486501,0.030201602330695625,-0.19284147294811727,0.43478260869565216
15,0.4,0.15,2022-01-01,2024-01-01,272,0.02735607255418193,0.014210232035068326,0.15349099258123602,0.16904208512160634,-0.1824286926647719,0.391304347826087
15,0.4,0.25,2022-01-01,2024-01-01,273,-0.019213994143086888,-0.010091982707696179,0.15616909261272693,0.013133114694355253,-0.17830556665677666,0.43478260869565216
15,0.6,0.1,2022-01-01,2024-01-01,274,-0.016582234373037963,-0.00870413259334002,0.151988718409561,0.01848919102364857,-0.18385184331870252,0.43478260869565216
15,0.6,0.15,2022-01-01,2024-01-01,275,0.023258445984675635,0.012093300690289688,0.15321061863405078,0.15539778342242103,-0.17187750065612828,0.391304347826087
15,0.6,0.25,2022-01-01,2024-01-01,276,-0.03587947693876714,-0.01892204819729182,0.15594190473995853,-0.04465201497801168,-0.17957010950279928,0.43478260869565216
20,0.25,0.1,2022-01-01,2024-01-01,277,-0.003215106786919053,-0.0016822186672504902,0.15187722908453125,0.06494843484878815,-0.2032136848504854,0.43478260869565216
20,0.25,0.15,2022-01-01,2024-01-01,278,0.039942564556513904,0.020687643807943967,0.15274813958021793,0.21085562875382663,-0.1946525408463372,0.391304347826087
20,0.25,0.25,2022-01-01,2024-01-01,279,0.009689056593236156,0.005053993099821019,0.1558551710404317,0.11045717725394255,-0.1797723677168903,0.43478260869565216
20,0.4,0.1,2022-01-01,2024-01-01,280,-0.016582234373037963,-0.00870413259334002,0.151988718409561,0.01848919102364857,-0.18385184331870252,0.43478260869565216
20,0.4,0.15,2022-01-01,2024-01-01,281,0.023258445984675635,0.012093300690289688,0.15321061863405078,0.15539778342242103,-0.17187750065612828,0.391304347826087
20,0.4,0.25,2022-01-01,2024-01-01,282,-0.03587947693876714,-0.01892204819729182,0.15594190473995853,-0.04465201497801168,-0.17957010950279928,0.43478260869565216
20,0.6,0.1,2022-01-01,2024-01-01,283,-0.016582234373037963,-0.00870413259334002,0.151988718409561,0.01848919102364857,-0.18385184331870252,0.43478260869565216
20,0.6,0.15,2022-01-01,2024-01-01,284,0.023258445984675635,0.012093300690289688,0.15321061863405078,0.15539778342242103,-0.17187750065612828,0.391304347826087
20,0.6,0.25,2022-01-01,2024-01-01,285,-0.03587947693876714,-0.01892204819729182,0.15594190473995853,-0.04465201497801168,-0.17957010950279928,0.43478260869565216
25,0.25,0.1,2022-01-01,2024-01-01,286,-0.013290950758493403,-0.006970976406418639,0.1522257737486501,0.030201602330695625,-0.19284147294811727,0.43478260869565216
25,0.25,0.15,2022-01-01,2024-01-01,287,0.02735607255418193,0.014210232035068326,0.15349099258123602,0.16904208512160634,-0.1824286926647719,0.391304347826087
25,0.25,0.25,2022-01-01,2024-01-01,288,-0.019213994143086888,-0.010091982707696179,0.15616909261272693,0.013133114694355253,-0.17830556665677666,0.43478260869565216
25,0.4,0.1,2022-01-01,2024-01-01,289,-0.016582234373037963,-0.00870413259334002,0.151988718409561,0.01848919102364857,-0.18385184331870252,0.43478260869565216
25,0.4,0.15,2022-01-01,2024-01-01,290,0.023258445984675635,0.012093300690289688,0.15321061863405078,0.15539778342242103,-0.17187750065612828,0.391304347826087
25,0.4,0.25,2022-01-01,2024-01-01,291,-0.03587947693876714,-0.01892204819729182,0.15594190473995853,-0.04465201497801168,-0.17957010950279928,0.43478260869565216
25,0.6,0.1,2022-01-01,2024-01-01,292,-0.016582234373037963,-0.00870413259334002,0.151988718409561,0.01848919102364857,-0.18385184331870252,0.43478260869565216
25,0.6,0.15,2022-01-01,2024-01-01,293,0.023258445984675635,0.012093300690289688,0.15321061863405078,0.15539778342242103,-0.17187750065612828,0.391304347826087
25,0.6,0.25,2022-01-01,2024-01-01,294,-0.03587947693876714,-0.01892204819729182,0.15594190473995853,-0.04465201497801168,-0.17957010950279928,0.43478260869565216
